"","Name","OverallRank","Seattle","NYC","UniqueToSeattle","UniqueToNYC"
"591","Reese",591,879,475,FALSE,FALSE
"592","Rita",592,412,1055,TRUE,FALSE
"593","Rue",593,534,747,FALSE,FALSE
"594","Sammie",594,577,667,FALSE,FALSE
"595","Valentino",595,1770,349,FALSE,TRUE
"596","Wesley",596,585,677,FALSE,FALSE
"597","Wrigley",597,586,678,FALSE,FALSE
"598","Amber",598,1028,413,FALSE,TRUE
"599","Autumn",599,591,625,FALSE,FALSE
"600","Champ",600,1480,355,FALSE,TRUE
"601","Chelsea",601,1052,418,FALSE,TRUE
"602","Chica",602,818,493,FALSE,FALSE
"603","Comet",603,506,779,FALSE,FALSE
"604","Dior",604,1262,378,FALSE,TRUE
"605","Duchess",605,725,539,FALSE,FALSE
"606","Gia",606,1083,424,FALSE,TRUE
"607","Greta",607,470,872,FALSE,FALSE
"608","Hattie",608,402,1164,TRUE,FALSE
"609","Hobbes",609,382,1437,TRUE,FALSE
"610","Jerry",610,845,507,FALSE,FALSE
"611","Lena",611,478,890,FALSE,FALSE
"612","Leon",612,565,724,FALSE,FALSE
"613","Louise",613,568,726,FALSE,FALSE
"614","Mack",614,764,557,FALSE,FALSE
"615","Mouse",615,354,1959,TRUE,FALSE
"616","Mowgli",616,614,655,FALSE,FALSE
"617","Mr",617,NA,302,FALSE,TRUE
"618","Nena",618,8843,314,FALSE,TRUE
"619","Potato",619,621,662,FALSE,FALSE
"620","Puck",620,532,811,FALSE,FALSE
"621","Queenie",621,1162,433,FALSE,TRUE
"622","Red",622,623,665,FALSE,FALSE
"623","Scrappy",623,1176,436,FALSE,TRUE
"624","Stitch",624,887,524,FALSE,FALSE
"625","Sushi",625,419,1281,TRUE,FALSE
"626","Tessa",626,633,672,FALSE,FALSE
"627","Wallace",627,492,940,FALSE,FALSE
"628","Allie",628,587,680,FALSE,FALSE
"629","Appa",629,589,682,FALSE,FALSE
"630","Benjamin",630,1231,415,FALSE,TRUE
"631","Benson",631,709,581,FALSE,FALSE
"632","Biggie",632,2469,335,FALSE,TRUE
"633","Coconut",633,465,983,TRUE,FALSE
"634","Darcy",634,548,782,FALSE,FALSE
"635","Doc",635,720,588,FALSE,FALSE
"636","Edgar",636,399,1398,TRUE,FALSE
"637","Eevee",637,1072,456,FALSE,TRUE
"638","Eloise",638,831,540,FALSE,FALSE
"639","Faith",639,1076,458,FALSE,TRUE
"640","Freddy",640,933,501,FALSE,FALSE
"641","Freyja",641,348,2494,TRUE,FALSE
"642","Hailey",642,840,548,FALSE,FALSE
"643","Hero",643,668,639,FALSE,FALSE
"644","Jenny",644,944,506,FALSE,FALSE
"645","Kaya",645,476,1013,TRUE,FALSE
"646","Kaylee",646,435,1182,TRUE,FALSE
"647","Lobo",647,1320,428,FALSE,TRUE
"648","Phoenix",648,574,809,FALSE,FALSE
"649","Ramona",649,486,1051,TRUE,FALSE
"650","Roman",650,1378,435,FALSE,TRUE
"651","Rupert",651,627,748,FALSE,FALSE
"652","Sampson",652,415,1564,TRUE,FALSE
"653","Sherlock",653,690,669,FALSE,FALSE
"654","Skylar",654,1394,438,FALSE,TRUE
"655","Sofia",655,784,614,FALSE,FALSE
"656","Taffy",656,581,825,FALSE,FALSE
"657","Toast",657,584,829,FALSE,FALSE
"658","Toto",658,1197,485,FALSE,TRUE
"659","Vinny",659,1211,486,FALSE,TRUE
"660","Agnes",660,424,1311,TRUE,FALSE
"661","Annabelle",661,543,840,FALSE,FALSE
"662","Apple",662,1030,490,FALSE,FALSE
"663","Austin",663,639,683,FALSE,FALSE
"664","Bagel",664,907,530,FALSE,FALSE
"665","Blackie",665,1040,491,FALSE,FALSE
"666","Cheddar",666,464,1121,TRUE,FALSE
"667","Colby",667,547,853,FALSE,FALSE
"668","Cupcake",668,1061,497,FALSE,FALSE
"669","Darwin",669,653,701,FALSE,FALSE
"670","Elsie",670,550,863,FALSE,FALSE
"671","Emily",671,832,591,FALSE,FALSE
"672","Huckleberry",672,403,1840,TRUE,FALSE
"673","Jimmy",673,606,794,FALSE,FALSE
"674","Leila",674,1117,510,FALSE,FALSE
"675","Lemon",675,440,1474,TRUE,FALSE
"676","Maddy",676,480,1201,TRUE,FALSE
"677","Meeko",677,675,731,FALSE,FALSE
"678","Misha",678,677,733,FALSE,FALSE
"679","Mo",679,522,1036,FALSE,FALSE
"680","Noodles",680,773,657,FALSE,FALSE
"681","Nutmeg",681,410,1974,TRUE,FALSE
"682","Ophelia",682,774,658,FALSE,FALSE
"683","Pippi",683,483,1245,TRUE,FALSE
"684","Poodle",684,NA,326,FALSE,TRUE
"685","Radar",685,485,1250,TRUE,FALSE
"686","Rebel",686,1167,521,FALSE,FALSE
"687","Rocko",687,990,565,FALSE,FALSE
"688","Rooney",688,624,815,FALSE,FALSE
"689","Roux",689,626,817,FALSE,FALSE
"690","Salem",690,414,2043,TRUE,FALSE
"691","Sierra",691,489,1270,TRUE,FALSE
"692","Timmy",692,1193,526,FALSE,FALSE
"693","Tula",693,421,2110,TRUE,FALSE
"694","Zuko",694,451,1626,TRUE,FALSE
"695","Alex",695,1221,488,FALSE,TRUE
"696","April",696,1437,444,FALSE,TRUE
"697","Ariel",697,802,622,FALSE,FALSE
"698","Aurora",698,805,624,FALSE,FALSE
"699","Bam",699,NA,334,FALSE,TRUE
"700","Boone",700,458,1337,TRUE,FALSE
"701","Bunny",701,648,775,FALSE,FALSE
"702","Candy",702,918,583,FALSE,FALSE
"703","Coby",703,1253,495,FALSE,TRUE
"704","Darby",704,597,856,FALSE,FALSE
"705","Darla",705,824,634,FALSE,FALSE
"706","Django",706,549,986,FALSE,FALSE
"707","Dolce",707,1502,455,FALSE,TRUE
"708","Flora",708,468,1409,TRUE,FALSE
"709","Francis",709,599,866,FALSE,FALSE
"710","Hana",710,664,787,FALSE,FALSE
"711","Jameson",711,1099,550,FALSE,FALSE
"712","Leonard",712,609,891,FALSE,FALSE
"713","Luigi",713,761,727,FALSE,FALSE
"714","Lyra",714,763,728,FALSE,FALSE
"715","Mavis",715,520,1212,TRUE,FALSE
"716","Mitzi",716,442,1953,TRUE,FALSE
"717","Mookie",717,868,653,FALSE,FALSE
"718","Nacho",718,615,909,FALSE,FALSE
"719","Peppa",719,981,607,FALSE,FALSE
"720","Pixel",720,484,1539,TRUE,FALSE
"721","Polo",721,2210,432,FALSE,TRUE
"722","Rey",722,576,1053,FALSE,FALSE
"723","Savannah",723,1714,480,FALSE,TRUE
"724","Stewie",724,1008,615,FALSE,FALSE
"725","Sylvie",725,539,1283,TRUE,FALSE
"726","Thunder",726,1191,571,FALSE,FALSE
"727","Tiffany",727,1753,484,FALSE,TRUE
"728","Wiley",728,700,831,FALSE,FALSE
"729","Winter",729,1023,619,FALSE,FALSE
"730","Zara",730,895,679,FALSE,FALSE
"731","Albert",731,704,762,FALSE,FALSE
"732","Amelia",732,588,948,FALSE,FALSE
"733","Beatrice",733,592,958,FALSE,FALSE
"734","Bessie",734,594,961,FALSE,FALSE
"735","Bianca",735,808,685,FALSE,FALSE
"736","Bingo",736,811,686,FALSE,FALSE
"737","Bogey",737,457,1684,TRUE,FALSE
"738","Cherry",738,817,696,FALSE,FALSE
"739","Chichi",739,1893,454,FALSE,TRUE
"740","Chuck",740,921,632,FALSE,FALSE
"741","Cleopatra",741,505,1364,TRUE,FALSE
"742","Coffee",742,2603,420,FALSE,TRUE
"743","Dewey",743,507,1383,TRUE,FALSE
"744","Dodger",744,721,783,FALSE,FALSE
"745","Emmett",745,598,995,FALSE,FALSE
"746","Halo",746,938,638,FALSE,FALSE
"747","Henri",747,666,876,FALSE,FALSE
"748","Ike",748,669,878,FALSE,FALSE
"749","Indiana",749,749,790,FALSE,FALSE
"750","Jazzy",750,1556,505,FALSE,TRUE
"751","Jinx",751,513,1448,TRUE,FALSE
"752","Kodi",752,851,720,FALSE,FALSE
"753","Leela",753,563,1190,TRUE,FALSE
"754","Leeloo",754,564,1191,TRUE,FALSE
"755","London",755,1323,554,FALSE,TRUE
"756","Lula",756,762,801,FALSE,FALSE
"757","Maxie",757,1624,514,FALSE,TRUE
"758","Maxine",758,962,646,FALSE,FALSE
"759","Mister",759,967,651,FALSE,FALSE
"760","Nash",760,1146,604,FALSE,FALSE
"761","Nemo",761,680,911,FALSE,FALSE
"762","Newton",762,524,1518,TRUE,FALSE
"763","Nyx",763,573,1235,TRUE,FALSE
"764","Orion",764,446,2867,TRUE,FALSE
"765","Papi",765,2189,472,FALSE,TRUE
"766","Sawyer",766,883,750,FALSE,FALSE
"767","Spot",767,1007,670,FALSE,FALSE
"768","Titan",768,1411,574,FALSE,TRUE
"769","Tobias",769,542,1602,TRUE,FALSE
"770","Truffle",770,1016,675,FALSE,FALSE
"771","Venus",771,1019,676,FALSE,FALSE
"772","Wolfie",772,637,1084,FALSE,FALSE
"773","Wyatt",773,702,943,FALSE,FALSE
"774","Asher",774,803,765,FALSE,FALSE
"775","Badger",775,394,NA,TRUE,FALSE
"776","Beanie",776,1036,626,FALSE,FALSE
"777","Bertie",777,593,1108,FALSE,FALSE
"778","Bowser",778,644,971,FALSE,FALSE
"779","Brodie",779,813,774,FALSE,FALSE
"780","Cannoli",780,2534,453,FALSE,TRUE
"781","Cashew",781,1047,629,FALSE,FALSE
"782","Churro",782,922,699,FALSE,FALSE
"783","Cowboy",783,652,984,FALSE,FALSE
"784","Crosby",784,717,855,FALSE,FALSE
"785","Cyrus",785,926,700,FALSE,FALSE
"786","Dutch",786,656,990,FALSE,FALSE
"787","Eve",787,733,864,FALSE,FALSE
"788","Fendi",788,NA,385,FALSE,TRUE
"789","Fifi",789,1522,541,FALSE,TRUE
"790","Gertie",790,552,1421,TRUE,FALSE
"791","Haku",791,742,875,FALSE,FALSE
"792","Isabelle",792,603,1168,FALSE,FALSE
"793","Jacob",793,1098,640,FALSE,FALSE
"794","Johnny",794,1297,596,FALSE,FALSE
"795","Kenzo",795,2940,463,FALSE,TRUE
"796","Kit",796,608,1187,FALSE,FALSE
"797","Korra",797,756,888,FALSE,FALSE
"798","Lil",798,2093,511,FALSE,TRUE
"799","Luci",799,760,893,FALSE,FALSE
"800","Magic",800,856,803,FALSE,FALSE
"801","Marshall",801,768,901,FALSE,FALSE
"802","Memphis",802,1337,602,FALSE,FALSE
"803","Miss",803,NA,398,FALSE,TRUE
"804","Moby",804,678,1037,FALSE,FALSE
"805","Moon",805,1142,654,FALSE,FALSE
"806","Morty",806,1344,603,FALSE,FALSE
"807","Neo",807,681,1043,FALSE,FALSE
"808","Ocean",808,3208,470,FALSE,TRUE
"809","Perry",809,982,743,FALSE,FALSE
"810","Rowan",810,688,1058,FALSE,FALSE
"811","Tater",811,694,1071,FALSE,FALSE
"812","Tillie",812,583,1600,TRUE,FALSE
"813","Tobi",813,1194,674,FALSE,FALSE
"814","Tom",814,788,936,FALSE,FALSE
"815","Abigail",815,798,834,FALSE,FALSE
"816","Albus",816,800,836,FALSE,FALSE
"817","Ari",817,638,1093,FALSE,FALSE
"818","Audrey",818,905,766,FALSE,FALSE
"819","Binx",819,500,2242,TRUE,FALSE
"820","Blossom",820,710,967,FALSE,FALSE
"821","Booker",821,595,1336,TRUE,FALSE
"822","Bug",822,461,3914,TRUE,FALSE
"823","Carlos",823,1046,694,FALSE,FALSE
"824","Carter",824,1475,584,FALSE,TRUE
"825","Charli",825,1248,630,FALSE,FALSE
"826","Chicken",826,715,981,FALSE,FALSE
"827","Chief",827,650,1122,FALSE,FALSE
"828","Chili",828,716,982,FALSE,FALSE
"829","Cole",829,651,1126,FALSE,FALSE
"830","Dory",830,654,1133,FALSE,FALSE
"831","Dot",831,723,988,FALSE,FALSE
"832","Dozer",832,655,1136,FALSE,FALSE
"833","Edie",833,657,1140,FALSE,FALSE
"834","Fig",834,736,996,FALSE,FALSE
"835","Friday",835,663,1154,FALSE,FALSE
"836","Graham",836,1988,547,FALSE,TRUE
"837","Gypsy",837,839,874,FALSE,FALSE
"838","Hera",838,746,1006,FALSE,FALSE
"839","Huck",839,556,1839,TRUE,FALSE
"840","Humphrey",840,843,877,FALSE,FALSE
"841","Jamie",841,943,791,FALSE,FALSE
"842","Java",842,1100,713,FALSE,FALSE
"843","Jaxon",843,605,1441,TRUE,FALSE
"844","Jewel",844,751,1010,FALSE,FALSE
"845","Juneau",845,607,1454,TRUE,FALSE
"846","Kaiser",846,1105,716,FALSE,FALSE
"847","Kane",847,1107,717,FALSE,FALSE
"848","Kash",848,2920,509,FALSE,TRUE
"849","Kelly",849,1574,597,FALSE,TRUE
"850","Khloe",850,7226,464,FALSE,TRUE
"851","Latte",851,757,1018,FALSE,FALSE
"852","Lili",852,758,1021,FALSE,FALSE
"853","Linda",853,1319,643,FALSE,FALSE
"854","Lyla",854,1601,599,FALSE,TRUE
"855","Mae",855,570,1918,TRUE,FALSE
"856","Marcel",856,1127,729,FALSE,FALSE
"857","Marco",857,858,900,FALSE,FALSE
"858","Margot",858,674,1206,FALSE,FALSE
"859","Mary",859,1334,645,FALSE,FALSE
"860","Melody",860,965,804,FALSE,FALSE
"861","Miley",861,1339,650,FALSE,FALSE
"862","Milly",862,865,905,FALSE,FALSE
"863","Munchkin",863,3155,516,FALSE,TRUE
"864","Neko",864,482,6754,TRUE,FALSE
"865","Nelson",865,679,1231,FALSE,FALSE
"866","Nikko",866,1656,605,FALSE,TRUE
"867","Patrick",867,1363,660,FALSE,FALSE
"868","Peach",868,618,1530,TRUE,FALSE
"869","Perla",869,1364,661,FALSE,FALSE
"870","Pico",870,530,2912,TRUE,FALSE
"871","Pinky",871,1676,610,FALSE,TRUE
"872","Pinto",872,685,1244,FALSE,FALSE
"873","Reina",873,777,1052,FALSE,FALSE
"874","Rosa",874,625,1557,TRUE,FALSE
"875","Sarah",875,1386,668,FALSE,FALSE
"876","Scruffy",876,1716,613,FALSE,TRUE
"877","Sesame",877,781,1062,FALSE,FALSE
"878","Shiba",878,2257,569,FALSE,TRUE
"879","Simone",879,999,821,FALSE,FALSE
"880","Sirius",880,578,2066,TRUE,FALSE
"881","Skyler",881,1001,822,FALSE,FALSE
"882","Steve",882,692,1279,FALSE,FALSE
"883","Ted",883,695,1284,FALSE,FALSE
"884","Tess",884,787,1073,FALSE,FALSE
"885","Thelma",885,634,1597,TRUE,FALSE
"886","Timber",886,541,3157,TRUE,FALSE
"887","Titus",887,698,1287,FALSE,FALSE
"888","Tyler",888,2330,576,FALSE,TRUE
"889","Ziva",889,794,1085,FALSE,FALSE
"890","Zola",890,897,945,FALSE,FALSE
"891","Zora",891,796,1086,FALSE,FALSE
"892","Anna",892,801,949,FALSE,FALSE
"893","Bea",893,640,1326,TRUE,FALSE
"894","Bill",894,810,963,FALSE,FALSE
"895","Bleu",895,1236,688,FALSE,FALSE
"896","Bolt",896,1041,770,FALSE,FALSE
"897","Buzz",897,649,1348,TRUE,FALSE
"898","Chocolate",898,1485,631,FALSE,TRUE
"899","Cinder",899,504,4253,TRUE,FALSE
"900","Cindy",900,5052,494,FALSE,TRUE
"901","Cj",901,1056,777,FALSE,FALSE
"902","Cloud",902,1489,633,FALSE,TRUE
"903","Cotton",903,1059,780,FALSE,FALSE
"904","Dj",904,1263,702,FALSE,FALSE
"905","Ebony",905,727,1139,FALSE,FALSE
"906","Edith",906,729,1141,FALSE,FALSE
"907","Fanny",907,734,1147,FALSE,FALSE
"908","Figaro",908,833,997,FALSE,FALSE
"909","Flynn",909,662,1411,TRUE,FALSE
"910","Frances",910,737,1151,FALSE,FALSE
"911","Frosty",911,1974,592,FALSE,TRUE
"912","Gertrude",912,739,1156,FALSE,FALSE
"913","Gio",913,2783,546,FALSE,TRUE
"914","Grayson",914,935,871,FALSE,FALSE
"915","Hamilton",915,743,1162,FALSE,FALSE
"916","Harlow",916,744,1163,FALSE,FALSE
"917","Harriet",917,841,1003,FALSE,FALSE
"918","Howie",918,555,2569,TRUE,FALSE
"919","Huxley",919,601,1841,TRUE,FALSE
"920","Indigo",920,602,1844,TRUE,FALSE
"921","Isis",921,670,1440,TRUE,FALSE
"922","Jelly",922,1293,714,FALSE,FALSE
"923","Kayla",923,950,885,FALSE,FALSE
"924","Kodiak",924,560,2657,TRUE,FALSE
"925","Leah",925,1314,723,FALSE,FALSE
"926","Liam",926,1118,798,FALSE,FALSE
"927","Link",927,610,1900,TRUE,FALSE
"928","Lucie",928,954,894,FALSE,FALSE
"929","Macy",929,956,896,FALSE,FALSE
"930","Maeve",930,612,1919,TRUE,FALSE
"931","Major",931,1608,644,FALSE,TRUE
"932","Maltese",932,NA,468,FALSE,TRUE
"933","Marvin",933,862,1031,FALSE,FALSE
"934","May",934,1626,648,FALSE,TRUE
"935","Montana",935,867,1038,FALSE,FALSE
"936","Moo",936,770,1221,FALSE,FALSE
"937","Nana",937,1349,737,FALSE,FALSE
"938","Nicky",938,1353,738,FALSE,FALSE
"939","Nigel",939,771,1232,FALSE,FALSE
"940","Ninja",940,872,1045,FALSE,FALSE
"941","Pancake",941,1151,806,FALSE,FALSE
"942","Persephone",942,1155,807,FALSE,FALSE
"943","Phantom",943,983,915,FALSE,FALSE
"944","Queen",944,2219,611,FALSE,TRUE
"945","Sammi",945,1710,666,FALSE,TRUE
"946","Shihtzu",946,NA,482,FALSE,TRUE
"947","Shorty",947,998,928,FALSE,FALSE
"948","Skipper",948,1000,930,FALSE,FALSE
"949","Spud",949,886,1066,FALSE,FALSE
"950","Tinkerbell",950,2312,618,FALSE,TRUE
"951","Truman",951,699,1606,TRUE,FALSE
"952","Tuna",952,892,1079,FALSE,FALSE
"953","Tux",953,1202,830,FALSE,FALSE
"954","Wren",954,701,1617,TRUE,FALSE
"955","Yeti",955,792,1303,FALSE,FALSE
"956","Zephyr",956,495,NA,TRUE,FALSE
"957","Zero",957,1025,944,FALSE,FALSE
"958","Ali",958,901,946,FALSE,FALSE
"959","Argos",959,904,950,FALSE,FALSE
"960","Artie",960,1223,764,FALSE,FALSE
"961","Augustus",961,804,1095,FALSE,FALSE
"962","Banana",962,706,1323,FALSE,FALSE
"963","Bart",963,707,1325,FALSE,FALSE
"964","Bennie",964,708,1330,FALSE,FALSE
"965","Brie",965,812,1115,FALSE,FALSE
"966","Bugsy",966,1467,690,FALSE,FALSE
"967","Button",967,916,976,FALSE,FALSE
"968","Canelo",968,1872,628,FALSE,TRUE
"969","Dog",969,2664,589,FALSE,TRUE
"970","Etta",970,732,1404,FALSE,FALSE
"971","Fitz",971,834,1149,FALSE,FALSE
"972","Frannie",972,835,1152,FALSE,FALSE
"973","Gaia",973,738,1417,FALSE,FALSE
"974","Gidget",974,934,998,FALSE,FALSE
"975","Gina",975,1085,869,FALSE,FALSE
"976","Gino",976,1086,870,FALSE,FALSE
"977","Gnocchi",977,838,1157,FALSE,FALSE
"978","Huey",978,1552,710,FALSE,FALSE
"979","Judy",979,1102,882,FALSE,FALSE
"980","Julie",980,NA,508,FALSE,TRUE
"981","Kaia",981,848,1179,FALSE,FALSE
"982","Kilo",982,1580,718,FALSE,FALSE
"983","Kimchi",983,850,1185,FALSE,FALSE
"984","Lewis",984,566,6043,TRUE,FALSE
"985","Lizzy",985,952,1022,FALSE,FALSE
"986","Luffy",986,955,1028,FALSE,FALSE
"987","Mandy",987,857,1205,FALSE,FALSE
"988","Minerva",988,572,6499,TRUE,FALSE
"989","Mira",989,676,1950,TRUE,FALSE
"990","Mushu",990,1145,908,FALSE,FALSE
"991","Nimbus",991,772,1522,FALSE,FALSE
"992","Pinot",992,776,1538,FALSE,FALSE
"993","Pogo",993,984,1048,FALSE,FALSE
"994","Remington",994,1168,920,FALSE,FALSE
"995","Rigby",995,778,1550,FALSE,FALSE
"996","Rosco",996,1381,816,FALSE,FALSE
"997","Rosemary",997,882,1257,FALSE,FALSE
"998","Rumi",998,1173,922,FALSE,FALSE
"999","Sienna",999,1393,820,FALSE,FALSE
"1000","Skittles",1000,1727,755,FALSE,FALSE
"1001","Sora",1001,1006,1065,FALSE,FALSE
"1002","Tabitha",1002,786,1591,FALSE,FALSE
"1003","Tanner",1003,1188,934,FALSE,FALSE
"1004","Thea",1004,1013,1074,FALSE,FALSE
"1005","Tj",1005,2314,673,FALSE,TRUE
"1006","Tobby",1006,11154,575,FALSE,TRUE
"1007","Trooper",1007,1198,937,FALSE,FALSE
"1008","Trouble",1008,1765,758,FALSE,FALSE
"1009","Undecided",1009,NA,527,FALSE,TRUE
"1010","Valentina",1010,1208,939,FALSE,FALSE
"1011","Valentine",1011,1017,1080,FALSE,FALSE
"1012","Zooey",1012,795,1625,FALSE,FALSE
"1013","Zuzu",1013,797,1627,FALSE,FALSE
"1014","Addy",1014,703,1629,TRUE,FALSE
"1015","Arrow",1015,1031,951,FALSE,FALSE
"1016","Avery",1016,1814,684,FALSE,TRUE
"1017","Balto",1017,1444,767,FALSE,FALSE
"1018","Banksy",1018,908,1099,FALSE,FALSE
"1019","Berkeley",1019,910,1107,FALSE,FALSE
"1020","Betsy",1020,1039,962,FALSE,FALSE
"1021","Bibi",1021,1234,846,FALSE,FALSE
"1022","Blake",1022,1848,687,FALSE,TRUE
"1023","Blondie",1023,1237,847,FALSE,FALSE
"1024","Buck",1024,814,1345,FALSE,FALSE
"1025","Buttons",1025,1868,691,FALSE,TRUE
"1026","Chiquita",1026,1895,697,FALSE,TRUE
"1027","Chula",1027,819,1363,FALSE,FALSE
"1028","Cici",1028,1486,776,FALSE,FALSE
"1029","Danny",1029,823,1376,FALSE,FALSE
"1030","Dave",1030,825,1378,FALSE,FALSE
"1031","Delta",1031,1260,857,FALSE,FALSE
"1032","Desi",1032,826,1382,FALSE,FALSE
"1033","Dipper",1033,719,1770,TRUE,FALSE
"1034","Dizzy",1034,1068,985,FALSE,FALSE
"1035","Donut",1035,1504,784,FALSE,FALSE
"1036","Douglas",1036,724,1779,TRUE,FALSE
"1037","Draco",1037,1069,989,FALSE,FALSE
"1038","Dunkin",1038,1936,704,FALSE,TRUE
"1039","Dutchess",1039,1265,862,FALSE,FALSE
"1040","Earl",1040,726,1783,TRUE,FALSE
"1041","Edison",1041,728,1786,TRUE,FALSE
"1042","Elliot",1042,1943,706,FALSE,TRUE
"1043","Emmie",1043,731,1796,TRUE,FALSE
"1044","Fletcher",1044,660,2473,TRUE,FALSE
"1045","Fox",1045,1277,865,FALSE,FALSE
"1046","Fozzie",1046,1528,786,FALSE,FALSE
"1047","French",1047,NA,542,FALSE,TRUE
"1048","Grizzly",1048,1283,873,FALSE,FALSE
"1049","Gunther",1049,936,1160,FALSE,FALSE
"1050","Harrison",1050,1091,1004,FALSE,FALSE
"1051","Hennessy",1051,1092,1005,FALSE,FALSE
"1052","Herbie",1052,747,1831,TRUE,FALSE
"1053","Hermione",1053,748,1832,TRUE,FALSE
"1054","Hiro",1054,2020,709,FALSE,TRUE
"1055","Isla",1055,604,5458,TRUE,FALSE
"1056","Izzie",1056,750,1850,TRUE,FALSE
"1057","Juliet",1057,1301,883,FALSE,FALSE
"1058","Julius",1058,948,1177,FALSE,FALSE
"1059","Karma",1059,671,2626,TRUE,FALSE
"1060","Katsu",1060,753,1875,TRUE,FALSE
"1061","Kenai",1061,755,1878,TRUE,FALSE
"1062","Khaleesi",1062,1307,886,FALSE,FALSE
"1063","Kita",1063,1111,1015,FALSE,FALSE
"1064","Kody",1064,1310,887,FALSE,FALSE
"1065","Kuro",1065,672,2665,TRUE,FALSE
"1066","Lana",1066,2082,722,FALSE,TRUE
"1067","Madeline",1067,855,1481,FALSE,FALSE
"1068","Maia",1068,957,1202,FALSE,FALSE
"1069","Maizy",1069,766,1921,TRUE,FALSE
"1070","Malcolm",1070,767,1924,TRUE,FALSE
"1071","Martha",1071,860,1487,FALSE,FALSE
"1072","Martin",1072,861,1488,FALSE,FALSE
"1073","Meatball",1073,964,1213,FALSE,FALSE
"1074","Michael",1074,1134,1033,FALSE,FALSE
"1075","Milton",1075,966,1217,FALSE,FALSE
"1076","Mollie",1076,1342,906,FALSE,FALSE
"1077","Nessie",1077,870,1517,FALSE,FALSE
"1078","Neville",1078,682,2838,TRUE,FALSE
"1079","Nick",1079,871,1520,FALSE,FALSE
"1080","Otter",1080,775,1984,TRUE,FALSE
"1081","Pascal",1081,683,2888,TRUE,FALSE
"1082","Presley",1082,1373,919,FALSE,FALSE
"1083","Puppy",1083,2218,745,FALSE,TRUE
"1084","Royal",1084,993,1259,FALSE,FALSE
"1085","Schatzi",1085,1388,925,FALSE,FALSE
"1086","Sitka",1086,630,7894,TRUE,FALSE
"1087","Skippy",1087,2267,754,FALSE,TRUE
"1088","Smudge",1088,782,2070,TRUE,FALSE
"1089","Socks",1089,691,3091,TRUE,FALSE
"1090","Sonic",1090,1005,1275,FALSE,FALSE
"1091","Sullivan",1091,1184,1068,FALSE,FALSE
"1092","Sweetie",1092,1010,1282,FALSE,FALSE
"1093","Tara",1093,1749,826,FALSE,FALSE
"1094","Toro",1094,1196,1077,FALSE,FALSE
"1095","Vincent",1095,636,8594,TRUE,FALSE
"1096","Wicket",1096,1214,1083,FALSE,FALSE
"1097","Aj",1097,1796,761,FALSE,TRUE
"1098","Ajax",1098,799,1631,TRUE,FALSE
"1099","Angie",1099,1806,763,FALSE,TRUE
"1100","Anya",1100,903,1317,FALSE,FALSE
"1101","Bacon",1101,1034,1097,FALSE,FALSE
"1102","Beatrix",1102,1037,1103,FALSE,FALSE
"1103","Beckett",1103,807,1664,TRUE,FALSE
"1104","Bert",1104,1233,960,FALSE,FALSE
"1105","Blanca",1105,1235,965,FALSE,FALSE
"1106","Blueberry",1106,914,1335,FALSE,FALSE
"1107","Bode",1107,643,3794,TRUE,FALSE
"1108","Boston",1108,1854,772,FALSE,TRUE
"1109","Bourbon",1109,1240,970,FALSE,FALSE
"1110","Buckley",1110,915,1346,FALSE,FALSE
"1111","Caramel",1111,1472,850,FALSE,FALSE
"1112","Cassidy",1112,816,1712,TRUE,FALSE
"1113","Cavapoo",1113,NA,585,FALSE,TRUE
"1114","Coda",1114,821,1746,TRUE,FALSE
"1115","Cosette",1115,925,1369,FALSE,FALSE
"1116","Dax",1116,718,2387,TRUE,FALSE
"1117","Disco",1117,929,1387,FALSE,FALSE
"1118","Ducky",1118,1509,860,FALSE,FALSE
"1119","Duffy",1119,1511,861,FALSE,FALSE
"1120","Dumpling",1120,930,1397,FALSE,FALSE
"1121","Eddy",1121,830,1785,TRUE,FALSE
"1122","Elliott",1122,658,4741,TRUE,FALSE
"1123","Esther",1123,931,1403,FALSE,FALSE
"1124","Farley",1124,735,2453,TRUE,FALSE
"1125","Flower",1125,661,4938,TRUE,FALSE
"1126","Floyd",1126,932,1410,FALSE,FALSE
"1127","Frodo",1127,836,1810,TRUE,FALSE
"1128","Genevieve",1128,1533,868,FALSE,FALSE
"1129","Gordon",1129,1088,1158,FALSE,FALSE
"1130","Haru",1130,939,1435,FALSE,FALSE
"1131","Houdini",1131,940,1439,FALSE,FALSE
"1132","Jagger",1132,1292,1009,FALSE,FALSE
"1133","James",1133,844,1852,TRUE,FALSE
"1134","Jay",1134,2040,792,FALSE,TRUE
"1135","Jett",1135,1560,880,FALSE,FALSE
"1136","Juju",1136,2910,715,FALSE,TRUE
"1137","Jules",1137,947,1452,FALSE,FALSE
"1138","Lexy",1138,2992,725,FALSE,TRUE
"1139","Lolita",1139,2101,800,FALSE,TRUE
"1140","Lucia",1140,1122,1199,FALSE,FALSE
"1141","Macaroni",1141,2106,802,FALSE,TRUE
"1142","Maeby",1142,765,2721,TRUE,FALSE
"1143","Margo",1143,859,1930,TRUE,FALSE
"1144","Mari",1144,960,1485,FALSE,FALSE
"1145","Maxx",1145,8175,647,FALSE,TRUE
"1146","Mei",1146,1631,903,FALSE,FALSE
